,area,eccentricity,centroid-0,centroid-1,mean_intensity,centroid_int,RNA,rep
55,2.0630596191001898,0.42314637991985,137.64150943396226,318.85377358490564,15328.504716981131,21550.4,E1,2
56,3.172440735031424,0.5383727426869366,139.14723926380367,270.7484662576687,19068.806748466257,24593.4,E1,2
57,2.1506423387789715,0.3890235566305583,155.09049773755657,273.04072398190044,16164.656108597284,19035.2,E1,2
59,6.169716030705285,0.859944514142278,159.03154574132492,38.76340694006309,16791.903785488958,23864.6,E1,2
60,3.649279986615902,0.7965687031794164,162.584,209.232,17494.274666666668,24112.8,E1,2
61,2.6858700701493037,0.4426160042950544,161.35507246376812,60.518115942028984,17912.159420289856,21881.8,E1,2
62,1.2553523153958703,0.6524162968890362,164.06201550387595,73.72093023255815,16837.46511627907,18337.0,E1,2
63,4.223433371176804,0.6881036335152959,172.42396313364054,436.1728110599078,19682.850230414748,21673.6,E1,2
64,2.958349642483291,0.3182141251929876,175.1940789473684,469.6282894736842,18587.35855263158,22453.4,E1,2
65,1.274815141991155,0.9469368927508931,176.78625954198472,448.19083969465646,22221.274809160306,27407.4,E1,2
66,2.0046711393143353,0.8780189531828081,176.89805825242718,456.4854368932039,22208.266990291264,28469.0,E1,2
67,4.456987290320222,0.7038015307324528,198.91921397379912,334.2314410480349,17230.755458515283,22036.0,E1,2
68,8.816660447664018,0.7760751882360873,200.47350993377484,174.34547461368655,19231.14459161148,24093.4,E1,2
71,0.48657066488212025,0.8534912012808967,210.88,141.84,11377.52,13044.4,E1,2
72,1.2066952489076583,0.6377446948152572,214.08870967741936,135.1290322580645,12739.540322580646,14389.6,E1,2
75,6.957960507814319,0.834918516426062,220.393006993007,96.59580419580419,17979.016783216783,22907.4,E1,2
76,4.992215021690554,0.6336560670368643,215.25730994152048,487.71150097465886,18003.003898635478,21434.4,E1,2
77,3.989879452033386,0.7035307327840621,218.1390243902439,337.1,17000.682926829268,20532.6,E1,2
80,3.464383133960696,0.4671710101746338,221.0308988764045,405.6292134831461,13757.207865168539,13926.0,E1,2
81,2.3744648446247467,0.6406891594669062,228.98360655737704,497.39344262295083,17937.77868852459,19598.2,E1,2
82,1.469443407944003,0.7032831438804923,223.9271523178808,303.81456953642385,13933.635761589405,14938.0,E1,2
83,3.7076684664017563,0.3465764849438825,225.0498687664042,152.41207349081364,18294.09186351706,23482.2,E1,2
84,4.1650448913909495,0.668146126853038,225.24766355140187,286.7359813084112,16678.182242990653,19747.2,E1,2
85,2.3160763648388922,0.7988509923236253,228.23529411764707,391.98319327731093,15605.655462184874,19585.4,E1,2
86,3.532503027044193,0.6620896109872086,228.29201101928373,19.325068870523417,18967.89256198347,25186.8,E1,2
87,0.3697937053104114,0.7493480412623744,235.31578947368422,384.6842105263158,14841.421052631578,16056.4,E1,2
89,2.7053328967445887,0.6437984040253598,247.52877697841726,383.71942446043164,16411.104316546764,18297.0,E1,2
91,3.0362009488644306,0.43653804335947355,255.05769230769232,369.6378205128205,20801.897435897437,24240.0,E1,2
94,1.4791748212416456,0.3399265240140494,261.1381578947368,242.63815789473685,13615.684210526315,15453.4,E1,2
95,5.9458935248595095,0.39408442201054894,263.83469721767597,204.06873977086744,19773.40589198036,23128.2,E1,2
96,1.800311460063845,0.8509545448820791,265.1459459459459,221.52972972972972,17858.767567567567,20178.2,E1,2
97,1.8100428733614873,0.6848852523322497,266.85483870967744,232.06451612903226,16927.247311827956,18307.2,E1,2
98,5.410665793489177,0.6517398821948578,272.96942446043164,37.944244604316545,19665.543165467625,23464.4,E1,2
99,3.250292041412563,0.6148605841639461,273.88023952095807,81.5688622754491,17335.47904191617,22778.0,E1,2
101,0.7979758904066772,0.9803379279189605,279.0365853658537,205.8658536585366,15884.829268292682,18493.4,E1,2
103,2.403659084517674,0.28395474825060896,280.19028340080973,410.65587044534414,15612.805668016194,18452.0,E1,2
105,3.795251186080538,0.49120342105772496,286.5128205128205,394.46666666666664,19262.848717948717,22880.4,E1,2
106,4.028805105223956,0.7631527659311758,289.6062801932367,212.7246376811594,17279.777777777777,21747.0,E1,2
108,3.9314909722475315,0.6875858565223101,292.08910891089107,323.2772277227723,17677.648514851484,18026.4,E1,2
109,4.379135983939082,0.8136341657238626,297.0777777777778,147.24,16697.393333333333,22176.0,E1,2
110,5.615025472739668,0.7976370678250179,300.0155979202773,196.894280762565,17916.608318890816,20141.2,E1,2
111,5.478785686572674,0.6967079236153584,300.9698046181172,305.8490230905862,18287.90053285968,23943.6,E1,2
112,2.2674192983506805,0.7347418652282083,301.8068669527897,483.2832618025751,16627.643776824036,20768.0,E1,2
114,1.0023355696571676,0.9145666826592692,313.70873786407765,203.27184466019418,16906.805825242718,19478.0,E1,2
116,5.916699284966582,0.45320756243986937,318.7006578947368,473.2828947368421,17823.98355263158,18898.0,E1,2
117,2.0533282058025475,0.6725508372419832,323.7251184834123,205.44549763033174,15964.59241706161,16957.6,E1,2
118,5.079797741369336,0.8165994915376438,332.8544061302682,189.49616858237547,18682.235632183907,23186.2,E1,2
120,3.8633710791640348,0.555224167591265,342.43324937027705,410.7153652392947,17584.455919395466,20914.4,E1,2
121,4.2915532642603,0.7280013284553839,342.2471655328798,432.6417233560091,18277.072562358277,22604.4,E1,2
122,0.27247957233398734,0.7302729798905864,357.39285714285717,438.85714285714283,11152.035714285714,10174.2,E1,2
124,0.2140910925481329,0.8430034996493803,357.45454545454544,433.72727272727275,10621.09090909091,10401.4,E1,2
125,2.54963028398231,0.49613478570841846,361.7022900763359,108.38167938931298,15527.679389312978,19914.0,E1,2
127,5.692876779120807,0.6137394897353017,392.64102564102564,365.59145299145297,17444.088888888888,23668.4,E1,2
131,3.250292041412563,0.4865442075894751,398.188622754491,284.4341317365269,18349.769461077845,22034.4,E1,2
132,2.140910925481329,0.6968877644916587,401.5090909090909,445.30454545454546,15805.90909090909,16298.6,E1,2
133,2.4620475643035284,0.22283670157027238,408.2134387351779,309.17786561264825,16024.209486166008,18660.4,E1,2
134,3.8341768392711075,0.6139240944210104,406.1802030456853,63.631979695431475,20160.604060913705,24407.6,E1,2
135,4.0482679318192405,0.5252272543650607,416.3557692307692,440.31490384615387,18852.14903846154,19557.6,E1,2
136,2.7053328967445887,0.3994101688441453,413.0143884892086,187.57553956834533,17992.35251798561,21530.4,E1,2
138,1.3332036217770096,0.9489710655610686,418.7153284671533,61.97080291970803,19746.627737226278,23575.0,E1,2
139,3.435188894067769,0.7158480124314918,423.1133144475921,421.78186968838526,15438.524079320114,18377.8,E1,2
140,1.9657454861237658,0.5505342014578168,427.83168316831683,191.78217821782178,14556.727722772277,20557.4,E1,2
142,4.797586755737706,0.8330697326792149,431.3083164300203,68.62271805273834,18428.96551724138,20630.6,E1,2
145,0.33086805211984177,0.8654641416877878,434.2352941176471,25.08823529411765,11696.264705882353,10644.6,E1,2
146,1.9268198329331963,0.8304302080672407,435.44444444444446,34.464646464646464,12836.060606060606,13221.6,E1,2
148,1.7516543935756328,0.8378201126207376,434.6166666666667,51.227777777777774,18841.116666666665,23606.4,E1,2
149,4.505644356808434,0.6826485609673079,448.9352051835853,53.85313174946004,17746.375809935205,23520.2,E1,2
150,1.4499805813487183,0.3786020520420653,452.80536912751677,151.04697986577182,14100.845637583892,15865.6,E1,2
151,3.0848580153526424,0.7307401019143615,453.9842271293375,464.58675078864354,15065.753943217665,16178.6,E1,2
159,1.1872324223123734,0.6202618135590114,472.27868852459017,271.0983606557377,12300.442622950819,13662.2,E1,2
160,2.666407243554019,0.3739217853262015,475.536496350365,311.92335766423355,17574.857664233576,22607.8,E1,2
164,7.366679866315301,0.7813714441176951,489.82826948480846,357.17305151915457,18424.24042272127,23622.0,E1,2
165,0.3503308787151266,0.34070181476273803,491.4166666666667,220.02777777777777,10962.777777777777,10468.4,E1,2
0,13.419618937448876,0.6720926654741017,23.617113850616388,104.93473531544598,18755.06744017404,18393.4,E1,3
2,4.4375244637249365,0.5389883657299767,31.82017543859649,219.1951754385965,17631.309210526317,22121.0,E1,3
3,2.7734527898280854,0.5724090515464179,32.92982456140351,191.24912280701756,16786.877192982458,19657.6,E1,3
5,0.46710783828683544,0.7262456596834321,32.854166666666664,259.2083333333333,12188.854166666666,12285.0,E1,3
7,0.6811989308349684,0.724516910136771,40.2,259.92857142857144,12263.857142857143,13115.4,E1,3
9,0.2043596792504905,0.8962684900646222,44.666666666666664,256.0952380952381,11726.285714285714,10866.6,E1,3
12,3.289217694603133,0.6441644162928721,49.819526627218934,200.97337278106508,17717.612426035503,24084.6,E1,3
15,2.8999611626974366,0.7517471698649684,55.942953020134226,289.755033557047,20277.18120805369,27577.2,E1,3
18,0.7493188239184652,0.963046161274736,60.5974025974026,203.0,20142.506493506495,22298.2,E1,3
19,5.186843287643402,0.6388722326394657,61.354596622889304,306.38836772983115,20739.553470919323,23678.8,E1,3
21,3.892565319056962,0.5778430018175058,65.5725,246.5875,17353.9225,20114.2,E1,3
24,1.2650837286935126,0.42867434734950566,68.0923076923077,203.15384615384616,18216.653846153848,18134.2,E1,3
25,4.914363715309414,0.7364974535514174,73.8019801980198,217.15247524752476,18644.235643564356,24234.0,E1,3
29,4.0482679318192405,0.7488571643775773,87.88701923076923,39.54567307692308,18174.25480769231,22909.4,E1,3
30,5.605294059442025,0.8070655856552357,94.734375,352.02256944444446,19059.555555555555,20482.6,E1,3
31,2.286882124945965,0.7551895322070332,93.29787234042553,226.22127659574468,16779.582978723403,20615.6,E1,3
32,4.398598810534367,0.5655144684996148,102.69690265486726,185.86946902654867,20777.769911504423,26726.8,E1,3
33,0.7493188239184652,0.974497562999322,103.32467532467533,198.01298701298703,18609.012987012986,20198.2,E1,3
34,1.4305177547534336,0.5769001352139442,105.10884353741497,224.6530612244898,19488.557823129253,20550.8,E1,3
35,2.83184126961394,0.7142692787530704,105.54295532646049,207.2852233676976,18410.896907216495,20505.2,E1,3
36,0.817438717001962,0.9700792485200493,106.53571428571429,216.78571428571428,18282.809523809523,21323.2,E1,3
37,3.8536396658663925,0.5763445862799755,107.18181818181819,103.58838383838383,19601.247474747473,26207.8,E1,3
38,3.0653951887573574,0.5055460019014304,116.52698412698413,231.25714285714287,19582.584126984126,25198.8,E1,3
42,1.9073570063379113,0.6336477373811824,121.27551020408163,344.8724489795918,16731.566326530614,16795.0,E1,3
43,0.5741533845609019,0.7149000978704138,125.64406779661017,371.76271186440675,13388.71186440678,14227.6,E1,3
45,0.817438717001962,0.7720733278608963,126.04761904761905,379.0,13367.845238095239,13666.8,E1,3
46,4.564032836594288,0.6588277352448776,130.22601279317698,358.0810234541578,18284.48827292111,19547.2,E1,3
47,1.1969638356100158,0.3977940853557217,128.91056910569105,388.9186991869919,12359.390243902439,13243.8,E1,3
48,5.790190912097231,0.6473956550057461,135.3764705882353,248.1546218487395,18965.41344537815,22413.4,E1,3
49,2.1506423387789715,0.5338443299943456,137.16289592760182,286.9095022624434,16574.39366515837,19426.6,E1,3
50,5.449591446679747,0.3427430356861556,140.24464285714285,185.08035714285714,19874.258928571428,22828.8,E1,3
51,1.8392371132544145,0.7323584933321253,142.26984126984127,313.18518518518516,16974.666666666668,17376.8,E1,3
52,2.355002018029462,0.6472755860303532,158.5082644628099,180.599173553719,15599.185950413223,19365.2,E1,3
53,8.758271967878164,0.542044588629203,158.35666666666665,300.21,16670.396666666667,17774.2,E1,3
54,3.84390825256875,0.5857197685024029,157.51898734177215,47.10126582278481,19148.346835443037,22948.2,E1,3
55,3.668742813211187,0.5653912339460113,158.20689655172413,108.40583554376659,18478.541114058356,22833.8,E1,3
57,3.7271312929970413,0.3393274367732954,167.82506527415143,230.82506527415143,18012.72584856397,23494.4,E1,3
58,8.271701302996044,0.703742825214244,171.07764705882352,359.0705882352941,19061.61176470588,22182.6,E1,3
60,5.34254590040568,0.7127338051746556,176.70309653916212,384.92531876138435,19848.71402550091,23814.4,E1,3
61,3.7173998796993986,0.4418540043434591,177.57329842931938,106.67277486910994,19688.931937172776,24015.2,E1,3
62,0.7882444771090348,0.6140294154966784,177.320987654321,321.95061728395063,12948.222222222223,12564.2,E1,3
63,1.732191566980348,0.7612076250252744,180.58988764044943,310.19662921348316,16047.067415730337,17861.0,E1,3
64,3.6200857467229746,0.6073646678744465,187.75806451612902,35.13978494623656,22311.43010752688,27567.8,E1,3
65,2.646944416958734,0.6441516627603979,188.75735294117646,50.4485294117647,20460.720588235294,20933.0,E1,3
66,2.6566758302563764,0.7170227117702577,193.8937728937729,65.26007326007326,15993.31501831502,18523.6,E1,3
67,1.0899182893359494,0.8947861465608051,189.46428571428572,307.5,17267.633928571428,20959.2,E1,3
69,5.040872088178766,0.7232885841144232,203.36100386100387,298.8243243243243,19509.64285714286,24662.0,E1,3
71,0.31140522552455696,0.7444970055208243,219.375,405.03125,12880.3125,12132.6,E1,3
72,6.169716030705285,0.39940225604347573,221.37223974763407,170.20662460567823,19592.763406940063,27344.8,E1,3
74,6.364344296658133,0.7355561163744624,229.7217125382263,389.4571865443425,19335.31345565749,24682.8,E1,3
75,6.247567337086424,0.6095735956365982,240.1760124610592,464.8115264797508,20486.196261682242,25273.8,E1,3
76,4.194239131283877,0.30936995250309957,261.9860788863109,236.61716937354987,20454.972157772623,27200.2,E1,3
77,1.7029973270874208,0.6735649529285546,259.3257142857143,299.45142857142855,16531.274285714284,19883.8,E1,3
78,2.715064310042231,0.6820408193930256,266.43727598566306,77.8673835125448,17485.551971326164,25469.6,E1,3
79,7.707279331732785,0.5751885306972259,266.25126262626264,318.7260101010101,19219.411616161615,21858.2,E1,3
80,1.7711172201709178,0.45535140521976536,283.0824175824176,106.3076923076923,14107.302197802197,17681.4,E1,3
82,4.194239131283877,0.3043953167539386,283.7958236658933,442.6473317865429,21218.48259860789,23728.6,E1,3
84,5.994550591347721,0.4696980742520699,285.73538961038963,465.4155844155844,19223.81818181818,22116.4,E1,3
85,9.848190257214114,0.6591394888403728,292.4812252964427,284.6116600790514,18152.562252964428,27621.4,E1,3
86,0.32113663882219934,0.8542746097891099,291.3333333333333,308.3636363636364,14006.30303030303,16639.4,E1,3
90,0.33086805211984177,0.9213345022183259,311.20588235294116,70.20588235294117,11853.735294117647,10954.4,E1,3
92,6.996886161004889,0.769435521231487,308.78581363004173,390.32962447844227,19824.0264255911,23814.0,E1,3
100,5.313351660512753,0.43275769755074894,326.42857142857144,156.53296703296704,18774.93956043956,20083.0,E1,3
102,3.6395485733182595,0.7228939355841988,330.47860962566847,74.43850267379679,16767.598930481283,20309.8,E1,3
104,6.2572987503840665,0.64738950636043,342.8755832037325,135.90668740279938,18825.77293934681,20842.8,E1,3
105,4.1650448913909495,0.43985411592638957,341.4392523364486,186.90420560747663,20145.051401869157,24818.0,E1,3
106,2.637213003661092,0.30622455949064725,362.52767527675275,328.0332103321033,17512.723247232472,17519.8,E1,3
107,5.108991981262263,0.8001935164646714,371.55238095238093,309.6152380952381,17520.670476190477,22558.2,E1,3
109,3.0070067089715034,0.3244035108784021,395.3527508090615,220.1359223300971,18586.977346278316,23153.0,E1,3
110,7.142857360469526,0.8240981300892424,393.4059945504087,371.3923705722071,19260.529972752043,22278.2,E1,3
111,4.914363715309414,0.4974700544554254,405.2752475247525,77.99009900990099,19496.178217821784,21467.4,E1,3
115,5.400934380191535,0.7504298939532724,428.20900900900904,451.45225225225226,19555.578378378377,21966.0,E1,3
116,3.581160093532405,0.44637666997576403,428.75815217391306,475.26902173913044,17306.527173913044,19468.0,E1,3
117,8.21331282321019,0.5786483500545531,428.1575829383886,369.45023696682466,18230.310426540284,21315.6,E1,3
121,3.532503027044193,0.6996801987738246,446.80716253443524,57.47382920110193,19040.184573002756,23995.4,E1,3
123,6.15025320411,0.5773293104999732,449.16930379746833,486.31962025316454,19970.33227848101,25135.2,E1,3
124,0.4281821850962658,0.9777300335102456,453.5,65.5,20722.93181818182,21324.4,E1,3
126,1.3818606882652216,0.6132695796475595,456.59859154929575,97.79577464788733,14585.218309859154,17413.0,E1,3
129,5.8291165652878005,0.5160294441085977,460.46243739565944,78.61602671118531,19216.348914858096,22233.4,E1,3
130,0.8563643701925316,0.705351803622128,463.2613636363636,142.35227272727272,12457.022727272728,11680.6,E1,3
132,2.0046711393143353,0.23790144072753452,469.9805825242718,460.31067961165047,16001.417475728156,22936.2,E1,3
133,4.223433371176804,0.6224290566417289,470.36175115207374,161.4700460829493,19162.84792626728,24171.6,E1,3
134,4.0093422786286705,0.5554674275700983,484.0169902912621,23.898058252427184,20127.77427184466,23811.0,E1,3
135,2.8707669228045094,0.4946686386935384,484.8305084745763,268.12203389830506,16955.26779661017,20354.8,E1,3
136,5.595562646144383,0.6227803496124603,489.16347826086957,157.7286956521739,21679.19652173913,26468.2,E1,3
6,3.026469535566788,0.4821348595703087,28.189710610932476,461.8360128617363,19148.459807073956,27549.2,E1,3
9,2.335539191434177,0.31234815300903396,29.641666666666666,157.1,17901.183333333334,22292.8,E1,3
11,3.3281433477937026,0.6558562330735025,27.49122807017544,396.77777777777777,18565.298245614034,22902.8,E1,3
15,2.140910925481329,0.7631433003590117,42.42272727272727,161.4227272727273,15308.163636363637,18215.0,E1,3
16,3.4449203073654115,0.5131504764288131,43.652542372881356,397.9717514124294,19591.77683615819,20713.4,E1,3
17,3.571428680234763,0.6239199121303524,45.02724795640327,415.724795640327,17100.217983651226,19105.8,E1,3
19,0.3697937053104114,0.8160930316812861,45.5,93.8157894736842,11065.21052631579,11889.4,E1,3
25,0.6422732776443987,0.7626348226588185,53.333333333333336,87.72727272727273,12727.09090909091,14216.4,E1,3
27,1.226158075502943,0.5542169505664258,58.65873015873016,293.42063492063494,13259.420634920634,16178.2,E1,3
29,5.118723394559905,0.7288052373042507,62.90684410646388,234.48479087452472,16568.589353612166,20561.0,E1,3
31,5.147917634452832,0.5992130990507675,66.1304347826087,100.02646502835539,20512.956521739132,27166.8,E1,3
32,1.372129274967579,0.5319662072391599,83.21985815602837,232.24822695035462,15332.602836879432,19603.8,E1,3
33,2.2479564717553955,0.3597074448950301,85.4069264069264,303.74891774891773,16612.78787878788,19243.0,E1,3
34,3.746594119592326,0.635368411208143,86.05454545454545,321.6623376623377,19953.03896103896,23287.4,E1,3
38,4.583495663189573,0.6098327983560077,92.7176220806794,69.54777070063695,16025.416135881103,19430.6,E1,3
41,3.697937053104114,0.7151833872166716,115.8578947368421,68.67631578947369,18599.813157894736,23994.4,E1,3
42,2.1992994052671837,0.5807191889121921,132.7787610619469,77.38938053097345,15105.836283185841,20956.4,E1,3
43,2.0533282058025475,0.33372141567618935,132.3222748815166,191.4218009478673,14275.682464454976,16425.4,E1,3
46,1.78084863346856,0.6907607923122496,140.5737704918033,411.75956284153006,15693.322404371585,18316.0,E1,3
47,2.627481590363449,0.37076443385088337,141.7111111111111,397.7111111111111,17359.7,20253.0,E1,3
49,0.3016738122269146,0.7002068047254447,149.0,458.1290322580645,10872.129032258064,10091.2,E1,3
50,5.6344882993349525,0.6196509231088821,150.8428324697755,213.53540587219345,19757.3713298791,24546.6,E1,3
51,2.0241339659096202,0.17951379557752584,151.34615384615384,382.49038461538464,14602.350961538461,17965.8,E1,3
54,5.994550591347721,0.621154089641511,162.68506493506493,476.2694805194805,19277.491883116883,23358.0,E1,3
55,6.568703975908623,0.8596700006612256,165.18666666666667,132.38666666666666,19436.49777777778,26367.2,E1,3
57,2.432853324410601,0.6191621630759769,179.004,491.044,16119.572,17658.8,E1,3
58,3.678474226508829,0.4301934379407926,176.38095238095238,366.42063492063494,17575.830687830687,22577.2,E1,3
59,5.011677848285839,0.7912521029567781,180.02912621359224,276.83106796116505,18225.679611650485,22626.2,E1,3
60,1.3332036217770096,0.9495708721960421,182.78832116788323,124.00729927007299,18342.38686131387,21149.0,E1,3
62,3.697937053104114,0.5293715331476787,195.26052631578946,119.32631578947368,17404.01842105263,20806.8,E1,3
64,0.8077073037043196,0.6943237699358032,192.43373493975903,420.49397590361446,12145.819277108434,12791.4,E1,3
66,0.7298559973231804,0.6738157051787809,200.76,17.226666666666667,11940.706666666667,11961.2,E1,3
68,1.6251460207062816,0.7499503551813288,211.61077844311376,116.47305389221557,17234.161676646705,19466.0,E1,3
70,0.8855586100854589,0.9337323930296549,218.24175824175825,110.83516483516483,17274.10989010989,20455.2,E1,3
71,0.7785130638113924,0.5849935339879849,217.325,339.35,12112.225,15266.0,E1,3
72,3.532503027044193,0.5678035161085887,223.23140495867767,232.53994490358127,19413.1955922865,26625.8,E1,3
73,2.6761386568516614,0.6196755277203788,227.2,72.33818181818182,17222.356363636365,19678.0,E1,3
74,0.6617361042396835,0.9707022552993725,227.13235294117646,82.01470588235294,19543.602941176472,23187.2,E1,3
75,2.1019852722907597,0.8313518064037982,228.90277777777777,89.32870370370371,19610.24074074074,22195.6,E1,3
76,0.6714675175373259,0.9730119320433788,230.0,97.0,18375.579710144928,22259.2,E1,3
77,2.83184126961394,0.6411720527274251,229.4192439862543,107.07903780068729,17527.33676975945,18517.6,E1,3
79,3.5033087871512656,0.6351409171625246,241.58055555555555,121.43333333333334,15821.086111111112,19828.2,E1,3
80,1.3818606882652216,0.40334444355422616,242.69718309859155,191.04929577464787,13702.30985915493,16330.8,E1,3
82,6.957960507814319,0.7641337898553704,260.19440559440557,178.6125874125874,18031.616783216785,24618.4,E1,3
84,5.478785686572674,0.8142205033846686,270.9289520426288,83.2291296625222,18023.495559502666,24717.0,E1,3
86,2.812378443018655,0.6537565628318418,271.70242214532874,245.3840830449827,18828.307958477508,21390.4,E1,3
87,4.700272622761282,0.44494621588677175,276.1697722567288,262.87577639751555,19681.31055900621,25039.4,E1,3
88,3.6103543334253323,0.5100374241512582,287.90296495956875,392.1320754716981,19234.10242587601,26405.4,E1,3
90,6.354612883360491,0.7587209698805792,305.27258805513014,413.2649310872894,19119.765696784074,22390.6,E1,3
92,6.831452134944969,0.5570734880866343,311.5698005698006,102.13675213675214,19569.67948717949,24175.6,E1,3
93,3.6103543334253323,0.30793470830375824,321.8598382749326,200.89487870619945,21332.601078167118,24321.6,E1,3
94,4.194239131283877,0.7988195043588797,324.707656612529,424.5058004640371,18280.791183294663,23020.0,E1,3
95,3.4449203073654115,0.7641293851294558,323.02259887005647,288.2768361581921,15594.23163841808,20388.6,E1,3
96,1.0315298095500949,0.9359344940890983,327.92452830188677,98.01886792452831,17066.669811320753,18124.6,E1,3
97,2.4717789776011707,0.6184213150273642,333.5,275.15748031496065,17348.58661417323,20535.6,E1,3
98,4.223433371176804,0.6274666780849609,334.0230414746544,306.94930875576034,19262.972350230415,26657.8,E1,3
100,3.5227716137465506,0.4575558543784665,340.08839779005524,95.69613259668509,18883.209944751383,20935.2,E1,3
101,1.5570261276227848,0.6214853301045588,342.675,238.225,13838.11875,15125.6,E1,3
104,2.0825224456954747,0.6028303990084785,361.60747663551405,402.9252336448598,14366.364485981308,16851.0,E1,3
105,4.729466862654209,0.34903671499142813,363.46090534979425,245.16666666666666,18275.584362139918,23547.6,E1,3
107,5.527442753060886,0.44032071535513967,378.3978873239437,144.3450704225352,19899.913732394365,22381.2,E1,3
108,2.286882124945965,0.3717729052694597,381.6170212765957,423.2893617021277,18173.03404255319,22224.0,E1,3
110,0.3795251186080538,0.821054008928637,383.38461538461536,193.10256410256412,11673.358974358975,12388.6,E1,3
112,0.29194239892927215,0.5652465912189822,388.3666666666667,192.96666666666667,12498.166666666666,13916.8,E1,3
114,10.597509081132579,0.5002137500696776,395.2993572084481,56.38934802571166,19109.57943067034,24001.6,E1,3
117,0.32113663882219934,0.7825299300708125,404.1212121212121,204.33333333333334,11397.575757575758,11527.2,E1,3
118,2.7734527898280854,0.5324872387586517,410.259649122807,193.55087719298245,20786.4,27104.6,E1,3
121,7.181783013660095,0.7010953863795265,430.6138211382114,374.55149051490514,18240.467479674797,22632.6,E1,3
129,1.7613858068732753,0.742358772050735,443.0718232044199,241.45303867403314,13719.309392265193,17543.2,E1,3
130,2.6566758302563764,0.5361114870965042,441.996336996337,441.5238095238095,16289.157509157509,19023.6,E1,3
132,0.7006617574302532,0.7789927214454743,443.9166666666667,253.81944444444446,12435.097222222223,13061.0,E1,3
134,4.748929689249493,0.8171987844956616,444.4610655737705,277.1475409836066,18418.504098360656,26169.6,E1,3
135,0.41845077179862344,0.8762718947883167,445.1162790697674,296.09302325581393,11538.697674418605,11031.4,E1,3
136,3.678474226508829,0.5789030065076891,447.3915343915344,317.978835978836,19508.52380952381,26267.2,E1,3
137,0.7395874106208228,0.853935445261144,448.4342105263158,261.5263157894737,14835.434210526315,14292.4,E1,3
139,0.5449591446679747,0.9079611820739966,451.9107142857143,445.48214285714283,12892.0,14482.6,E1,3
141,6.1405217908123575,0.8083524548099035,459.2488114104596,148.2662440570523,18910.058637083992,24597.8,E1,3
142,1.9073570063379113,0.24441877214468918,468.4948979591837,346.4795918367347,14979.913265306122,17753.6,E1,3
143,7.220708666850665,0.7447228974388438,470.67385444743934,440.14285714285717,18668.501347708894,25637.2,E1,3
145,11.385753558241614,0.5582678167583267,471.65128205128207,267.24188034188035,19980.4547008547,25502.4,E1,3
146,0.2822109856316297,0.5890583471985551,472.55172413793105,142.10344827586206,12944.068965517241,13171.2,E1,3
154,1.5667575409204273,0.28245628324503286,490.95652173913044,246.91304347826087,12985.993788819876,13822.8,E1,3
157,2.8902297493997944,0.41341051964351255,497.9124579124579,166.1818181818182,17424.555555555555,20896.6,E1,3
7,6.520046909420412,0.7950712759233233,24.791044776119403,475.91641791044776,17210.340298507464,19823.2,E1,3
8,1.2650837286935126,0.5229291113879168,26.307692307692307,73.71538461538462,12020.607692307693,12883.0,E1,3
17,0.7979758904066772,0.7251392432572584,32.36585365853659,153.97560975609755,11042.59756097561,12357.8,E1,3
18,1.3818606882652216,0.3245138310406106,37.76056338028169,11.5,11739.429577464789,14185.6,E1,3
20,0.9439470898713133,0.46870278653900155,46.597938144329895,373.89690721649487,11903.742268041236,14350.6,E1,3
21,0.26274815903634496,0.7899838430113725,49.48148148148148,380.74074074074076,11625.185185185184,12734.2,E1,3
22,8.096535863638481,0.4784415400139212,51.71875,125.4423076923077,18843.71033653846,20972.2,E1,3
23,2.2187622318624682,0.6091378290911674,58.75877192982456,382.2105263157895,12245.88596491228,13336.8,E1,3
24,2.520436044089383,0.7005790769719991,68.003861003861,41.922779922779924,14388.806949806949,16849.6,E1,3
25,0.5644219712632594,0.9873284290868565,68.48275862068965,128.67241379310346,18054.206896551725,19848.0,E1,3
27,0.2140910925481329,0.5367500948669975,74.0,47.18181818181818,12253.863636363636,12722.4,E1,3
28,1.5278318877298576,0.7129796928495981,74.0,151.19745222929936,15281.388535031847,18018.6,E1,3
29,1.9073570063379113,0.5366604683363609,74.32142857142857,162.80612244897958,14870.55612244898,17511.0,E1,3
30,5.400934380191535,0.6648031362259845,81.54954954954955,135.15315315315314,16328.31891891892,20509.6,E1,3
38,5.7512652589066615,0.5581321996938746,99.40270727580372,345.33502538071065,18260.093062605752,22663.8,E1,3
39,1.1093811159312341,0.7053004713104059,100.01754385964912,43.666666666666664,11917.631578947368,14127.2,E1,3
43,3.055663775459715,0.37344613042798724,107.53503184713375,492.52866242038215,13642.955414012738,14606.4,E1,3
44,5.254963180726898,0.6572616716093375,109.41851851851852,471.31851851851854,16688.896296296298,20439.2,E1,3
46,4.729466862654209,0.6000939439219483,113.67283950617283,399.22222222222223,19204.794238683127,23919.8,E1,3
48,3.464383133960696,0.32598587096709025,123.92415730337079,167.8314606741573,17026.99157303371,21486.8,E1,3
49,1.323472208479367,0.8134125300441587,126.34558823529412,427.0,13544.08088235294,14921.2,E1,3
50,1.1093811159312341,0.7249806204603103,128.41228070175438,417.9035087719298,13090.657894736842,14432.8,E1,3
51,9.35188817903435,0.5195528718666057,127.83142559833507,452.4047866805411,17324.726326742977,18591.0,E1,3
