,time,Cnorm_grn,Cnorm_red,NF_ratio,rep,im_nr,drop_id
11,24,0.18680583509561685,-7.590361445783116,0,3,3,11
12,27,0.19395114212134587,-0.8602105263157889,0,3,3,11
13,30,0.14870659083558566,0.17229219143576877,0,3,3,11
14,33,0.19250063884443133,-0.22368824792881234,0,3,3,11
15,36,0.19662986540857014,0.44061650045330947,0,3,3,11
16,39,0.22216320089990163,0.02678571428571466,0,3,3,11
17,42,0.19509526823519144,-1.7409050576752427,0,3,3,11
18,45,0.14660630406918587,0.6222791293213835,0,3,3,11
19,48,0.16114448198263684,1.893124574540504,0,3,3,11
20,51,0.1755073650732127,-2.3401360544217655,0,3,3,11
21,54,0.22114630473300298,1.395054282267792,0,3,3,11
22,57,0.20785198238537816,-0.7082976903336166,0,3,3,11
23,60,0.24001010079037746,-0.32432432432432345,0,3,3,11
24,63,0.23719681627655073,-1.1689453124999991,0,3,3,11
25,66,0.21389878269696946,-2.6409666283084015,0,3,3,11
26,69,0.21533374314176953,0.850931677018634,0,3,3,11
27,72,0.21501790493972125,-2.4166666666666656,0,3,3,11
28,75,0.2538896167703898,0.6404128191200437,0,3,3,11
29,78,0.241254172088024,0.5677673730901928,0,3,3,11
30,81,0.19359508083378693,1.6619631901840493,0,3,3,11
31,84,0.2213795405601547,-0.2138143422789261,0,3,3,11
32,87,0.2189363418053358,-1.4438848920863305,0,3,3,11
33,90,0.25022468901206535,0.05937794533459024,0,3,3,11
34,93,0.25031542213720787,-0.9575551782682508,0,3,3,11
35,96,0.2511070354581805,-0.16240157480314957,0,3,3,11
36,99,0.1793331296635571,-2.0952,0,3,3,11
37,102,0.2632720054818047,1.7777777777777772,0,3,3,11
38,105,0.24928663773866325,-2.9879518072289164,0,3,3,11
39,108,0.29484131879917347,-0.37499999999999967,0,3,3,11
0,-9,0.9416403373632399,1.3483507487841284,3,1,2,2
1,-6,0.9460260184218021,1.3799360503677598,3,1,2,2
2,-3,1.150585263792811,1.1429651743043436,3,1,2,2
3,0,0.0,0.0,3,1,2,2
4,3,0.12486847760043865,0.01756401518839453,3,1,2,2
5,6,0.20032645382614953,0.08920539730134928,3,1,2,2
6,9,0.14367965301852498,0.09458389605551161,3,1,2,2
7,12,0.33330387391368377,0.0735828000734556,3,1,2,2
8,15,0.2505639473458781,0.06399256860493618,3,1,2,2
9,18,0.3972270658784502,0.13592324271336204,3,1,2,2
10,21,0.4052144462935388,0.08355815826823,3,1,2,2
11,24,0.29812515087305197,0.09721316979715985,3,1,2,2
12,27,0.260470279543849,0.07916117030272286,3,1,2,2
13,30,0.39937912301125333,0.1626759627173223,3,1,2,2
14,33,0.602890882106214,0.140870448094152,3,1,2,2
15,36,0.584732301367303,0.10059372349448688,3,1,2,2
16,39,0.45414811486458884,0.17093270156417492,3,1,2,2
17,42,0.5179746325170245,0.12500407168776337,3,1,2,2
18,45,0.453524275979557,0.20430321425592124,3,1,2,2
19,48,0.4307311516447045,0.2584107773215186,3,1,2,2
20,51,0.6004346302138099,0.1486822645830068,3,1,2,2
21,54,0.516735507762427,0.14576227337404601,3,1,2,2
22,57,0.6001289996915223,0.11050723386623396,3,1,2,2
23,60,0.5709579435721517,0.2043835856703478,3,1,2,2
24,63,0.6109587352460782,0.07628944542588942,3,1,2,2
25,66,0.6294526887820611,0.18699732803415817,3,1,2,2
26,69,0.6002453581815926,0.20618445310336916,3,1,2,2
27,72,0.5342179663858383,0.14655074478251282,3,1,2,2
28,75,0.5094249674667902,0.2508865959034643,3,1,2,2
29,78,0.5766888112371032,0.2182822500845472,3,1,2,2
30,81,0.6050989431077131,0.20616260511207982,3,1,2,2
31,84,0.6454798645088444,0.289218925886924,3,1,2,2
32,87,0.718558170657202,0.32198492362310654,3,1,2,2
33,90,0.5493097706397377,0.23195016211883854,3,1,2,2
34,93,0.653643068472983,0.1966003179558746,3,1,2,2
35,96,0.6549300655678622,0.257509916203008,3,1,2,2
36,99,0.5880442368604712,0.3219276390619076,3,1,2,2
37,102,0.715143095304251,0.3386718966142648,3,1,2,2
38,105,0.7013852787376536,0.2144845518507189,3,1,2,2
39,108,0.6293410002269804,0.35481094556894405,3,1,2,2
0,-9,1.0149795388458238,1.2796589086104988,3,1,2,4
1,-6,1.136000393017391,1.3327765518817747,3,1,2,4
2,-3,1.0297247169074581,1.1873900304850324,3,1,2,4
3,0,0.0,0.0,3,1,2,4
4,3,0.08566920914342657,0.06784419230319336,3,1,2,4
5,6,0.14074107323203985,0.048298183814447115,3,1,2,4
6,9,0.2595351210799383,0.07767883760417879,3,1,2,4
7,12,0.26227689111341956,0.11201704919602984,3,1,2,4
8,15,0.2779056916559218,0.12206203388703579,3,1,2,4
9,18,0.26966266411785583,0.08244218783149175,3,1,2,4
10,21,0.39053490225493404,0.07961205616828494,3,1,2,4
11,24,0.3495207248216396,0.1070947298386869,3,1,2,4
12,27,0.3581284991778883,0.10191068100110219,3,1,2,4
13,30,0.4877964724851379,0.13132995984135473,3,1,2,4
14,33,0.572643065600812,0.13267361468156272,3,1,2,4
15,36,0.4465916382842194,0.1492710468308906,3,1,2,4
16,39,0.5156372902010746,0.08586002524268456,3,1,2,4
17,42,0.39899862078557286,0.1322955024222884,3,1,2,4
18,45,0.4307401204897888,0.1831870756366484,3,1,2,4
19,48,0.48175232289688286,0.1469374337996274,3,1,2,4
20,51,0.5278909095034431,0.1701695190861416,3,1,2,4
21,54,0.4458886903050831,0.13706069731413945,3,1,2,4
22,57,0.41962786476060815,0.16848633632663604,3,1,2,4
23,60,0.4541478402313392,0.11980227438480864,3,1,2,4
24,63,0.560376896720509,0.15427921959377883,3,1,2,4
25,66,0.5290678249248247,0.14764531183708096,3,1,2,4
26,69,0.5161968915395718,0.2705350197355153,3,1,2,4
27,72,0.4782304578655872,0.15020701864595523,3,1,2,4
28,75,0.4586858685868587,0.13900778780496903,3,1,2,4
29,78,0.5180610815354442,0.20397757348572412,3,1,2,4
30,81,0.48057380589719706,0.10421967111386905,3,1,2,4
31,84,0.599132701478732,0.1763065476008066,3,1,2,4
32,87,0.5709377337322364,0.25718275741109664,3,1,2,4
33,90,0.5133530507174937,0.20214001683987978,3,1,2,4
34,93,0.5844985879743435,0.25221763529247243,3,1,2,4
35,96,0.5240049010240444,0.26432720176441377,3,1,2,4
36,99,0.41916128325851304,0.10399149958421873,3,1,2,4
37,102,0.49235377581585993,0.18174859263118168,3,1,2,4
38,105,0.5920899007589028,0.31022122081114295,3,1,2,4
39,108,0.6001905749816059,0.2085996005991014,3,1,2,4
0,-9,1.091286048046227,1.1367643915830274,3,1,3,1
1,-6,1.0098669054428806,1.1547740761460161,3,1,3,1
2,-3,1.0656720980426666,1.142970180778631,3,1,3,1
3,0,0.0,0.0,3,1,3,1
4,3,0.07597335238929484,0.06441325834106917,3,1,3,1
5,6,0.1393838624670599,0.03957818049041299,3,1,3,1
6,9,0.16604971866271462,0.05013710437255208,3,1,3,1
7,12,0.19297194997074316,0.07682339280330003,3,1,3,1
8,15,0.21345472272361954,0.08307785225206299,3,1,3,1
9,18,0.21164535530055303,0.033761873622187896,3,1,3,1
10,21,0.19465093729799607,0.06703638450655347,3,1,3,1
11,24,0.2459563796212804,0.07935852587504849,3,1,3,1
12,27,0.2136141353847016,0.058604024125367304,3,1,3,1
13,30,0.295484206627749,0.10862550314500664,3,1,3,1
14,33,0.2736489811989369,0.06809504153552447,3,1,3,1
15,36,0.2538165938068386,0.06019644072741418,3,1,3,1
16,39,0.2848822761303615,0.07280695433989293,3,1,3,1
17,42,0.23464884070635514,0.09666101894238013,3,1,3,1
18,45,0.24656208523816545,0.11434197541531563,3,1,3,1
19,48,0.25178382875243976,0.12117357660810431,3,1,3,1
20,51,0.3127151661117802,0.09833938433217425,3,1,3,1
21,54,0.2927375709124937,0.08160050340739508,3,1,3,1
22,57,0.24613870562437593,0.10768117089502435,3,1,3,1
23,60,0.23777657007055875,0.102129094242499,3,1,3,1
24,63,0.2703092408270687,0.11194000988375837,3,1,3,1
25,66,0.30398229423811646,0.12992217254512337,3,1,3,1
26,69,0.33211452767043237,0.13646794212189364,3,1,3,1
27,72,0.36917714312271976,0.12265769599697374,3,1,3,1
28,75,0.3647409486187203,0.14785611282363367,3,1,3,1
29,78,0.3096166144624993,0.12715448723149073,3,1,3,1
30,81,0.34828704696547286,0.14649351701965266,3,1,3,1
31,84,0.3017194341605076,0.114573543828809,3,1,3,1
32,87,0.33208414353897825,0.15879915822701565,3,1,3,1
33,90,0.2677011315385812,0.13965007764161674,3,1,3,1
34,93,0.33712636645083516,0.17867523191302975,3,1,3,1
35,96,0.39814141146901255,0.13849610210802463,3,1,3,1
36,99,0.29572705029941737,0.16058144736871682,3,1,3,1
37,102,0.3203471738032842,0.18291390942474717,3,1,3,1
38,105,0.314249393274009,0.1620251984444089,3,1,3,1
39,108,0.33048625401743387,0.1695751860846562,3,1,3,1
0,-9,0.9756570687865698,1.0139656416437626,3,1,3,2
1,-6,0.9453795430555126,1.104680774053439,3,1,3,2
2,-3,1.089865778452,1.0385281440812766,3,1,3,2
3,0,0.0,0.0,3,1,3,2
4,3,0.05687423801931913,0.02408284075638742,3,1,3,2
5,6,0.10629786729965786,0.028832981942517568,3,1,3,2
6,9,0.13601693752686497,0.006637435902880275,3,1,3,2
7,12,0.19857094376287152,0.03799378377332699,3,1,3,2
8,15,0.21406191419848963,0.02889894936909351,3,1,3,2
9,18,0.2504708008819827,0.028535795138747683,3,1,3,2
10,21,0.20624033077312737,0.049998322654231965,3,1,3,2
11,24,0.2882269462880406,0.04374819520646839,3,1,3,2
12,27,0.2818166267533356,0.012283945832825847,3,1,3,2
13,30,0.2605989451467339,0.06994958831964072,3,1,3,2
14,33,0.3113107671178002,0.07637650811350483,3,1,3,2
15,36,0.31455179255166266,0.08376888286433017,3,1,3,2
16,39,0.29369068073025295,0.0973969127611128,3,1,3,2
17,42,0.33485125837488844,0.05823527480105521,3,1,3,2
18,45,0.31812961982123017,0.07087283859447771,3,1,3,2
19,48,0.2991409685486645,0.09704730494576981,3,1,3,2
20,51,0.3712267550814473,0.07640267525008193,3,1,3,2
21,54,0.2737563804679925,0.07863004190790805,3,1,3,2
22,57,0.3550535794161691,0.07835408431098718,3,1,3,2
23,60,0.3545828863728985,0.06556774203552862,3,1,3,2
24,63,0.3612606454185536,0.09748754354629355,3,1,3,2
25,66,0.439723763669006,0.06833315576390371,3,1,3,2
26,69,0.3001170734459557,0.10527135012394961,3,1,3,2
27,72,0.34025151285930405,0.09619054734139733,3,1,3,2
28,75,0.3348839110901137,0.08614463840399006,3,1,3,2
29,78,0.32165753307562994,0.14554780178361248,3,1,3,2
30,81,0.4226833621735043,0.1001050329812616,3,1,3,2
31,84,0.34986750048139964,0.10150503718407135,3,1,3,2
32,87,0.36297527342960445,0.07902235209340149,3,1,3,2
33,90,0.316622226239436,0.14027303304674668,3,1,3,2
34,93,0.3459668544204167,0.13438629850523812,3,1,3,2
35,96,0.3816970402026718,0.15406977424054977,3,1,3,2
36,99,0.385022401803139,0.12729643961448747,3,1,3,2
37,102,0.40719949099451846,0.15971461462762504,3,1,3,2
38,105,0.3865948843332706,0.14488280700814765,3,1,3,2
39,108,0.3531561618062088,0.14531425426527247,3,1,3,2
0,-9,0.9858486365174642,1.0114233488323856,3,1,3,3
1,-6,1.0710527458215757,1.1062434628690965,3,1,3,3
2,-3,1.1087264216398234,1.0346942304878213,3,1,3,3
3,0,0.0,0.0,3,1,3,3
4,3,0.060830689755194706,0.048372758810899065,3,1,3,3
5,6,0.1278578462089339,0.04570800122450369,3,1,3,3
6,9,0.20119576496166094,0.044347337948949385,3,1,3,3
7,12,0.21335829072315565,0.06038472857639726,3,1,3,3
8,15,0.2222514639120995,0.05104893188451475,3,1,3,3
9,18,0.26559981419115086,0.04325040151024204,3,1,3,3
10,21,0.28779319991392294,0.05907649416274615,3,1,3,3
11,24,0.3031995722647456,0.12625130698575093,3,1,3,3
12,27,0.313616836684718,0.05718457876763523,3,1,3,3
13,30,0.24177866239233442,0.08086206007899951,3,1,3,3
14,33,0.3269811400244351,0.08054264556527822,3,1,3,3
15,36,0.305696556935978,0.060685980145527375,3,1,3,3
16,39,0.2410304542644544,0.10549041347612814,3,1,3,3
17,42,0.26497051748350886,0.054311196955064464,3,1,3,3
18,45,0.2736423048600884,0.07735351657677231,3,1,3,3
19,48,0.3281307775530793,0.047520828184512205,3,1,3,3
20,51,0.36659073867093,0.06583865830662519,3,1,3,3
21,54,0.2854036276390693,0.09484146347024677,3,1,3,3
22,57,0.3153442838809402,0.047147639898994696,3,1,3,3
23,60,0.3585312678233033,0.06852986305529549,3,1,3,3
24,63,0.3217855694892981,0.08187935102385602,3,1,3,3
25,66,0.3356450346755201,0.08046000857502456,3,1,3,3
26,69,0.33768350106176714,0.11462748803434876,3,1,3,3
27,72,0.34725438958844856,0.10045952184316961,3,1,3,3
28,75,0.2886247801986915,0.07244224992230931,3,1,3,3
29,78,0.3372414468255707,0.08907125334114464,3,1,3,3
30,81,0.29947526236881566,0.08223151772942862,3,1,3,3
31,84,0.4015636329245611,0.061129323988243264,3,1,3,3
32,87,0.3224727234207832,0.11189435174444544,3,1,3,3
33,90,0.30140806294765166,0.14435029149934134,3,1,3,3
34,93,0.3277637423273716,0.13338324301870674,3,1,3,3
35,96,0.32483463393000367,0.13745257004057257,3,1,3,3
36,99,0.303538401306819,0.07603696378319717,3,1,3,3
37,102,0.37667644643774645,0.10863560193748098,3,1,3,3
38,105,0.3884669895158648,0.08365843990570172,3,1,3,3
39,108,0.39178323858257175,0.10630342368697725,3,1,3,3
0,-9,0.8372498569323594,1.123724224119975,3,1,1,1
1,-6,0.8885399386433359,0.9751083410004306,3,1,1,1
2,-3,1.0346409275101307,1.1002559267241379,3,1,1,1
3,0,0.0,0.0,3,1,1,1
4,3,0.06360326566637244,0.06873556298225787,3,1,1,1
5,6,0.12379276896474853,0.03547019980299405,3,1,1,1
6,9,0.269667552794289,0.07804640546793115,3,1,1,1
7,12,0.23996034805595326,0.0328754852194685,3,1,1,1
8,15,0.2660038854039884,0.06945949840549841,3,1,1,1
9,18,0.36784300574296214,0.06394127015540038,3,1,1,1
10,21,0.42653552790044164,0.07802657960574176,3,1,1,1
11,24,0.44013705098248107,0.12693367238821782,3,1,1,1
12,27,0.4584495259341885,0.10891320613542836,3,1,1,1
13,30,0.4411275569599202,0.1493140418763287,3,1,1,1
14,33,0.48320834106429966,0.13229649119645334,3,1,1,1
15,36,0.35801665572169955,0.11498847086832804,3,1,1,1
16,39,0.3941175842822535,0.12137630171685901,3,1,1,1
17,42,0.4372669787303934,0.12532391693127487,3,1,1,1
18,45,0.5205582107945178,0.11864737383409582,3,1,1,1
19,48,0.4867301032462698,0.14520106417142234,3,1,1,1
20,51,0.49959206470018136,0.0884662936839016,3,1,1,1
21,54,0.545064844042878,0.14205427766304327,3,1,1,1
22,57,0.5270439365787862,0.13965742395231823,3,1,1,1
23,60,0.5127523765169986,0.12217952626606254,3,1,1,1
24,63,0.493973402104665,0.18691367685462365,3,1,1,1
25,66,0.5296475620970488,0.12327388013788358,3,1,1,1
26,69,0.48210713141740924,0.1568894952251023,3,1,1,1
27,72,0.5884827084847856,0.1618250773376829,3,1,1,1
28,75,0.5484725150787035,0.18993533309269334,3,1,1,1
29,78,0.5370225330050205,0.19621150320877676,3,1,1,1
30,81,0.5623413092095307,0.12329758900222144,3,1,1,1
31,84,0.522636982909463,0.16289994451636766,3,1,1,1
32,87,0.6151151451095336,0.19314302601898653,3,1,1,1
33,90,0.5885000657289338,0.277665602206787,3,1,1,1
34,93,0.5129211288321,0.1812684011202243,3,1,1,1
35,96,0.6099824000820191,0.20493133974939687,3,1,1,1
36,99,0.5358699388952347,0.17039297333642894,3,1,1,1
37,102,0.6675457665272614,0.24013170824627875,3,1,1,1
38,105,0.6020942691704096,0.22724038899907367,3,1,1,1
39,108,0.6239308341370726,0.21257568532896687,3,1,1,1
0,-9,1.0000228275062317,0.9996092667713358,3,1,1,3
1,-6,1.053238523321789,0.9464710033588225,3,1,1,3
2,-3,1.0036371935129584,1.034597929908891,3,1,1,3
3,0,0.0,0.0,3,1,1,3
4,3,0.0646749405664439,0.02276520609985901,3,1,1,3
5,6,0.23396284260224415,0.0362312255379688,3,1,1,3
6,9,0.27498693056788204,0.08333466600566118,3,1,1,3
7,12,0.27175962975191814,0.11333987505113921,3,1,1,3
8,15,0.32832560548072404,0.04466816411615466,3,1,1,3
9,18,0.32442808565613235,0.07631947415503089,3,1,1,3
10,21,0.35808639771510176,0.05077250591599739,3,1,1,3
11,24,0.39910045901235325,0.11186685412471022,3,1,1,3
12,27,0.34159988427600174,0.12420526574755669,3,1,1,3
13,30,0.35769939324285493,0.04724573331483277,3,1,1,3
14,33,0.3782615051039054,0.08891550381119497,3,1,1,3
15,36,0.40877979005106857,0.07085351688003559,3,1,1,3
16,39,0.3317417907293095,0.09995300707416996,3,1,1,3
17,42,0.35801542004605985,0.12582881112041155,3,1,1,3
18,45,0.3848458179602613,0.14518028835179284,3,1,1,3
19,48,0.43594548832009994,0.06676941373493678,3,1,1,3
20,51,0.3762810312788615,0.13365030506238662,3,1,1,3
21,54,0.3942252494921841,0.17627993811646891,3,1,1,3
22,57,0.40899635699270287,0.12849854410361963,3,1,1,3
23,60,0.42185986438488854,0.08845761425425225,3,1,1,3
24,63,0.44582058812099956,0.11000450146297545,3,1,1,3
25,66,0.4350108280911623,0.15391936950591084,3,1,1,3
26,69,0.43230071980805124,0.08986039676708298,3,1,1,3
27,72,0.473112601432821,0.1267195599949424,3,1,1,3
28,75,0.4077487710907399,0.10410628857233858,3,1,1,3
29,78,0.48222632085414463,0.14834447679068424,3,1,1,3
30,81,0.3725986189922745,0.1278414447633613,3,1,1,3
31,84,0.37944299381042107,0.2395323778737687,3,1,1,3
32,87,0.5013561235899082,0.1503276910598918,3,1,1,3
33,90,0.4385965849022351,0.12910874085655974,3,1,1,3
34,93,0.4979873456916344,0.16732155395090276,3,1,1,3
35,96,0.452831827658096,0.1629890410452588,3,1,1,3
36,99,0.43727776306372806,0.20553435826052377,3,1,1,3
37,102,0.4559450988747288,0.16108486744525183,3,1,1,3
38,105,0.4632409937273571,0.15553974725314135,3,1,1,3
39,108,0.4278339010924468,0.16992640106783335,3,1,1,3
0,-9,1.0545115201441628,0.9240384297426063,3,2,1,7
1,-6,0.9434137908105592,0.9809668388792308,3,2,1,7
2,-3,0.993268738669188,0.9745162658661534,3,2,1,7
3,0,0.0,0.0,3,2,1,7
4,3,0.0818239258635215,0.047011242434462044,3,2,1,7
5,6,0.09209443193290365,0.03076432250125334,3,2,1,7
6,9,0.1143658243499765,0.04533998914109286,3,2,1,7
7,12,0.20880727314537256,0.0428153636186391,3,2,1,7
8,15,0.19815234208579052,0.04589735466497702,3,2,1,7
9,18,0.2509387413757056,0.045376177506808925,3,2,1,7
10,21,0.2489107785565448,0.06439959735030523,3,2,1,7
11,24,0.24636589538002351,0.08549047571609086,3,2,1,7
12,27,0.2766297151072604,0.05099819201554976,3,2,1,7
13,30,0.28461504945318283,0.05473881422449934,3,2,1,7
14,33,0.26981246218995764,0.08907359578127781,3,2,1,7
15,36,0.35296687295231166,0.10154890637175888,3,2,1,7
16,39,0.28438386041439484,0.05932323710364413,3,2,1,7
17,42,0.27473196079721107,0.06359804340163852,3,2,1,7
18,45,0.28360613957923986,0.07534824820599409,3,2,1,7
19,48,0.31960509995096215,0.09150815803861759,3,2,1,7
20,51,0.38755861443049466,0.09199225235196459,3,2,1,7
21,54,0.38289427990276326,0.08024311681584952,3,2,1,7
22,57,0.4071019771071801,0.09090629448068928,3,2,1,7
23,60,0.3209121481393635,0.08314305260632769,3,2,1,7
24,63,0.2896776400934204,0.0966897818340875,3,2,1,7
25,66,0.28763518733101584,0.11951855807973061,3,2,1,7
26,69,0.3149315853749719,0.13523472188415406,3,2,1,7
27,72,0.38029072710292366,0.15222804646803687,3,2,1,7
28,75,0.38712014307598275,0.17164977654686223,3,2,1,7
29,78,0.36914876774499966,0.14585425604170413,3,2,1,7
30,81,0.4179703239143002,0.1425284387729946,3,2,1,7
31,84,0.4875932880163522,0.1460682838528804,3,2,1,7
32,87,0.42619823409248214,0.12363613278608435,3,2,1,7
33,90,0.4315078909127775,0.1295551978951719,3,2,1,7
34,93,0.43004494330051884,0.1460932164885064,3,2,1,7
35,96,0.416174081950468,0.13089359842691722,3,2,1,7
36,99,0.40620192052628784,0.14352166633219413,3,2,1,7
37,102,0.383364073957443,0.12712848117526518,3,2,1,7
38,105,0.46540620112245845,0.10604625317527519,3,2,1,7
39,108,0.2905213037502454,0.15612018889213924,3,2,1,7
0,-9,1.1053231246012214,1.0118000671148706,3,2,1,9
1,-6,1.0080921037110435,0.965615159694107,3,2,1,9
2,-3,1.1849794104189815,1.0258127359064897,3,2,1,9
3,0,0.0,0.0,3,2,1,9
4,3,0.14505346521955206,-0.003501651113548492,3,2,1,9
5,6,0.12790678387792337,0.031627449775757224,3,2,1,9
6,9,0.1960863368713198,0.010512911081779474,3,2,1,9
7,12,0.222570505313763,0.04642892676836571,3,2,1,9
8,15,0.2840900948240858,0.021033855180594183,3,2,1,9
9,18,0.21309871167571934,0.029977744522466522,3,2,1,9
10,21,0.21087726425675854,0.04196898430587248,3,2,1,9
11,24,0.2669963471206497,0.025554733838539595,3,2,1,9
12,27,0.30475537450086726,0.07408642325394432,3,2,1,9
13,30,0.4429690799042838,0.09631628490743648,3,2,1,9
14,33,0.3630285312110876,0.05767001276815445,3,2,1,9
15,36,0.2714075565190462,0.13767994157532723,3,2,1,9
16,39,0.33056586270871996,0.050603365146312675,3,2,1,9
17,42,0.3379145582453233,0.08885100624842468,3,2,1,9
18,45,0.3671758618561971,0.05778758440337923,3,2,1,9
19,48,0.36415334385873493,0.07089521033201518,3,2,1,9
20,51,0.3709667016044506,0.09047502253593803,3,2,1,9
21,54,0.43217858663260966,0.08609376015147155,3,2,1,9
22,57,0.4408288994679363,0.09363452869975694,3,2,1,9
23,60,0.36113816550004085,0.023280335766121558,3,2,1,9
24,63,0.33669686985172986,0.09310477343922866,3,2,1,9
25,66,0.5402904843128133,0.11713903176202349,3,2,1,9
26,69,0.2752119380632738,0.06903660401463388,3,2,1,9
27,72,0.414842632061115,0.09065962433234977,3,2,1,9
28,75,0.47417696880001936,0.08881105221862103,3,2,1,9
29,78,0.43451433121019095,0.06748018110514535,3,2,1,9
30,81,0.4222182380916434,0.12240388713664647,3,2,1,9
31,84,0.3281059373729158,0.07262289564427737,3,2,1,9
32,87,0.4639722151692117,0.09726845381781218,3,2,1,9
33,90,0.4911140559478643,0.11914538688566664,3,2,1,9
34,93,0.48329205374848805,0.11847383285014494,3,2,1,9
35,96,0.5807565079821659,0.14360705735433932,3,2,1,9
36,99,0.4786662091054678,0.1581902361017032,3,2,1,9
37,102,0.5056189597396922,0.09980696801910001,3,2,1,9
38,105,0.5495999607323419,0.1539294868109289,3,2,1,9
39,108,0.436760141000684,0.12023963169148386,3,2,1,9
0,-9,1.1952053986456193,0.9151634374720979,3,2,1,13
1,-6,1.191003815673613,1.1067241234574812,3,2,1,13
2,-3,1.1957127817203463,1.0242738357134866,3,2,1,13
3,0,0.0,0.0,3,2,1,13
4,3,0.08090980913967316,0.032995331427753904,3,2,1,13
5,6,0.06464146944542562,0.040781383289355794,3,2,1,13
6,9,0.2455968593050918,0.025238460897963694,3,2,1,13
7,12,0.24340754052666327,0.04573386906168751,3,2,1,13
8,15,0.27242096918045783,0.014186826260951085,3,2,1,13
9,18,0.3118567311650885,0.0279806398029613,3,2,1,13
10,21,0.39617174708879854,0.0559644764164936,3,2,1,13
11,24,0.3123424913805099,0.02967720783285149,3,2,1,13
12,27,0.4032530806321993,0.06674006761157458,3,2,1,13
13,30,0.43964098142196445,0.047348549907719986,3,2,1,13
14,33,0.37072152148762655,0.049055024585977075,3,2,1,13
15,36,0.3710680219171928,0.03914471683192409,3,2,1,13
16,39,0.3882788283634093,0.079233501991603,3,2,1,13
17,42,0.4543034197842552,0.06893217659889714,3,2,1,13
18,45,0.32300023866786615,0.05692073170731706,3,2,1,13
19,48,0.4580650795036876,0.07852226269233627,3,2,1,13
20,51,0.4792128579914826,0.07090507950193999,3,2,1,13
21,54,0.49308500318727305,0.062337182448036925,3,2,1,13
22,57,0.5177010553395505,0.042276433198679325,3,2,1,13
23,60,0.4400675829599817,0.023323495233492017,3,2,1,13
24,63,0.48400371261714864,0.08356400631874897,3,2,1,13
25,66,0.40380737275147205,0.09671739237960204,3,2,1,13
26,69,0.3689885762050709,0.05175817931406447,3,2,1,13
27,72,0.43526691228345216,0.14938712972420834,3,2,1,13
28,75,0.42158941060608585,0.09076744691644317,3,2,1,13
29,78,0.4238823704143769,0.053813641630886894,3,2,1,13
30,81,0.4397390284526003,0.0682845086093434,3,2,1,13
31,84,0.515710472767633,0.1011397856937462,3,2,1,13
32,87,0.49657265498690506,0.0526202660884243,3,2,1,13
33,90,0.4857521412009654,0.07994490265575918,3,2,1,13
34,93,0.42641428815587074,0.10727977687746604,3,2,1,13
35,96,0.4233316782057167,0.13746315079444388,3,2,1,13
36,99,0.5122366651725683,0.061516447105649776,3,2,1,13
37,102,0.4972675375332669,0.11056101442319832,3,2,1,13
38,105,0.4480544300894427,0.08139247674586729,3,2,1,13
39,108,0.5015200898359399,0.12690136390212106,3,2,1,13
0,-9,0.9007001909611712,0.7936291240045508,3,2,2,1
1,-6,0.8642176333686955,0.7737993104745988,3,2,2,1
2,-3,0.9608841064417625,0.7915212342627426,3,2,2,1
3,0,0.0,0.0,3,2,2,1
4,3,0.07333417813988505,-0.0003996320628938153,3,2,2,1
5,6,0.10996210925165774,0.006994250886866987,3,2,2,1
6,9,0.17444334367336328,0.003676095170019398,3,2,2,1
7,12,0.17875940408575933,0.025117211455400287,3,2,2,1
8,15,0.24304165294003358,0.01190216695557101,3,2,2,1
9,18,0.22990805883604215,0.045669249548880145,3,2,2,1
10,21,0.2526005017438658,0.03250055854174608,3,2,2,1
11,24,0.28183808937247656,0.04300721554381171,3,2,2,1
12,27,0.28939285014051364,0.03900803106521932,3,2,2,1
13,30,0.35833733946844304,0.04840492552196465,3,2,2,1
14,33,0.31338857460310005,0.056870848138421144,3,2,2,1
15,36,0.37567148338639883,0.034630379940371527,3,2,2,1
16,39,0.2958662220196252,0.07902701079430755,3,2,2,1
17,42,0.3553461914496489,0.08197166867790788,3,2,2,1
18,45,0.3401680786519718,0.04475181638686481,3,2,2,1
19,48,0.40281599212997826,0.05930276426743343,3,2,2,1
20,51,0.30953936254082665,0.08073289048898806,3,2,2,1
21,54,0.3617921665461135,0.08869698475811795,3,2,2,1
22,57,0.3460262211393433,0.0551941569018969,3,2,2,1
23,60,0.33928081251715614,0.0806054673844648,3,2,2,1
24,63,0.38300498240160896,0.07776218801256843,3,2,2,1
25,66,0.3680160326916603,0.10205958404408398,3,2,2,1
26,69,0.4185854012872274,0.09487206666279144,3,2,2,1
27,72,0.3926013831485043,0.08210962009965464,3,2,2,1
28,75,0.402238245455911,0.08783880682633013,3,2,2,1
29,78,0.36721177045716175,0.13114306857593003,3,2,2,1
30,81,0.32781097229766426,0.09039925409482459,3,2,2,1
31,84,0.34031798184991824,0.11429867250266362,3,2,2,1
32,87,0.35725037631710976,0.11342955757765923,3,2,2,1
33,90,0.3899912611940896,0.09838486643886908,3,2,2,1
34,93,0.41181301480692445,0.1308787960225746,3,2,2,1
35,96,0.3607764158477725,0.12585266030013645,3,2,2,1
36,99,0.3693160011347138,0.09428791010573524,3,2,2,1
37,102,0.396600476061153,0.13872687798523664,3,2,2,1
38,105,0.4211564872843228,0.08386895560437177,3,2,2,1
39,108,0.39061686000865814,0.1410428888468354,3,2,2,1
